ffa_vid,vessel_name,ircs,mmsi,uvi_imo_number,vessel_type,length,tonnage,engine_power,crew
32930.0,WIN FAR NO.666,BEDU,416501e3,9108946.0,Single Purse Seine,69.26,1096.0,2386.2400000000002,30.0
32946.0,KIFUKU MARU NO.36,JM6278,431600275.0,9115676.0,Longline,45.61,223.28571428571428,588.0,20.0
32950.0,NO.1 CHILSUNG,HLJC,440821e3,8717855.0,Longline,53.3,385.0,745.7,25.0
32951.0,NO.2 KYUNG YANG,6NJH,440773e3,8805315.0,Longline,56.07,423.0,894.84,25.0
32956.0,NO.5 TONINA,6NKA,440645e3,9001423.0,Longline,49.61,408.0,894.84,25.0
32958.0,AGNES 95,6NGW,440944e3,8510582.0,Longline,54.8,353.0,894.84,25.0
32961.0,SK 9,6LJT,440796e3,8827480.0,Longline,54.0,385.0,894.84,25.0
32964.0,NO.212 DONGWON,6NMC,44062e4,8843111.0,Longline,52.11,408.0,894.84,25.0
32967.0,NO.117 DONGWON,6LJK,440926e3,8827595.0,Longline,54.0,393.0,894.84,25.0
32969.0,NO.208 DONGWON,6NIM,440574e3,9042013.0,Longline,52.11,408.0,894.84,25.0
32970.0,PANALOX 505,DTAV3,440549e3,8916384.0,Longline,55.2,427.0,894.84,25.0
32983.0,NO.36 HANSUNG,HLWD,44082e4,8619388.0,Longline,53.3,384.0,745.7,25.0
32992.0,JIN CHING FA,BK6465,441600216.0,NA,Longline,20.28,35.27,298.28000000000003,6.0
33005.0,SHEN LIAN CHENG 702,BZXC5,412695170.0,8663195.0,Longline,28.7,112.0,271.0740740740741,9.25925925925926
33009.0,KENKEN 888,DUL6696,NA,8403715.0,Fish Carrier,71.09,872.99,1342.0,25.0
33013.0,TOKUEI MARU NO.17,JILY,43168e4,9105164.0,Pole and Line,65.07,498.0,1470.9975,35.0
33024.0,NO.1 BARON,3FMM7,NA,8911619.0,Fish Carrier,120.7,4457.0,3131.94,25.0
33026.0,SHOUN MARU NO.151,JPYK,432007e3,9109469.0,Longline,51.56,319.0,1618.09725,23.0
33031.0,CHI CHIH CHING NO.1,BK7128,416000446.0,NA,Longline,20.1,40.97,324.3795,9.0
33068.0,FUKUICHI MARU NO.123,JEEX,431679e3,9109342.0,Single Purse Seine,63.51,1094.0,1912.0,24.0
33072.0,CHAN HAN NO.6,3FJL9,372825e3,7812074.0,Fish Carrier,103.73,3835.0,3281.08,19.0
33125.0,SOLANDER II,3DYJ,520113e3,8975500.0,Longline,34.32,79.77,331.0,9.0
33127.0,HOSHIN MARU NO.77,JNXW,4324e5,9020728.0,Longline,56.7,642.5714285714286,735.0,25.0
33135.0,LAKE CASTLE,D7NB,353692e3,9004657.0,Fish Carrier,108.02,3696.0,2687.5028,20.0
33153.0,SHOEI MARU NO.8,JFFX,431693e3,9115274.0,Pole and Line,65.46,499.0,1470.9975,30.0
33176.0,CAPE COD,WDD5547,36764e4,7806283.0,Single Purse Seine,67.36,1341.0,2684.52,25.0
33179.0,KEIHO MARU NO.8,NA,NA,NA,Longline,14.45,19.87,139.7447625,8.0
33184.0,KIEI MARU,NA,NA,NA,Longline,17.0,19.0,88.25985,6.0
33190.0,SHEN LIAN CHENG 732,BZXC22,412699510.0,NA,Longline,24.5,91.0,220.0,10.0
33199.0,WIN SHENG,3FWH6,356591e3,7810571.0,Fish Carrier,122.46,4177.0,4623.34,25.0
33200.0,TOYOKUNI MARU NO.8,JEHR,431722e3,9115250.0,Pole and Line,62.78,483.0,745.7,26.0
33201.0,GYOTOKU MARU NO.1,NA,NA,NA,Longline,16.95,19.99,139.7447625,8.0
33239.0,TAIKEI MARU NO.8,NA,NA,NA,Longline,19.85,19.0,139.7447625,6.0
33254.0,JIN HO NO.66,BJ4431,416002343.0,NA,Longline,17.1,55.6,447.42,NA
33260.0,TAKATOYO MARU NO.38,JEZR,431032e3,9011234.0,Longline,54.74,434.0,1441.57755,25.0
33334.0,KAIEN MARU NO.28,NA,NA,NA,Longline,16.24,19.0,139.7447625,8.0
33338.0,NIKKO MARU NO.11,JDNH,431768e3,9119749.0,Pole and Line,65.07,499.0,1471.0,32.0
33340.0,KOTOSHIRO MARU NO.18,JKEB,431703710.0,8909616.0,Longline,54.11,393.0,735.49875,24.0
33342.0,NIKKO MARU NO.1,JEIK,431769e3,9128702.0,Pole and Line,62.81,495.0,735.0,29.0
33379.0,FURE MAAN CHYUN,BK7405,416000819.0,NA,Longline,20.3,40.37,406.4065,9.0
33391.0,DONG WON NO.621,6NLA,44078e4,8905567.0,Longline,49.61,424.0,894.84,25.0
33398.0,SK 8,6LVN,44095e4,8518247.0,Longline,54.0,398.0,894.84,25.0
33406.0,NO.501 NAMGUNG,DTFC,440919e3,8703854.0,Longline,56.07,411.0,894.84,25.0
33410.0,OYANG NO.355,6MNI,441098e3,8804062.0,Longline,56.07,411.0,894.84,25.0
33417.0,NO.71 CHUNGYONG,6NKO,440963e3,8815645.0,Longline,56.07,423.0,894.84,25.0
33419.0,NO.75 CHUNGYONG,6NKL,440787e3,8821503.0,Longline,56.07,423.0,894.84,25.0
33424.0,MABAH,3FSC4,NA,9105358.0,Fish Carrier,120.75,4457.0,3131.94,26.0
33427.0,MONONOK,DSRO8,NA,8911607.0,Fish Carrier,120.7,4457.0,3131.94,26.0
33428.0,HAI FENG 658,3EHB6,354469e3,8710209.0,Fish Carrier,124.7,4939.0,NA,25.0
33433.0,ORYONG NO.708,DTFR,440933e3,8709092.0,Longline,56.07,414.0,894.84,25.0
33442.0,ASAHI MARU NO.8,JDPA,431795e3,9128697.0,Pole and Line,65.46,499.0,1471.0,33.0
33444.0,ANIKA MICHELLE,DUG9197,548050500.0,8920024.0,Fish Carrier,85.07,698.0,NA,31.0
33446.0,GOLDEN SHOWER 888,DUA6368,NA,7916301.0,Fish Carrier,60.49,498.0,1342.26,20.0
33447.0,MEIHO MARU NO.22,JDUT,431801e3,9119751.0,Pole and Line,65.07,499.0,1471.0,32.0
33477.0,ANGEL I,HOYH,370981e3,8223488.0,Fish Carrier,84.64,NA,2980.9452272727276,20.0
33478.0,YUH FA NO.66,YJTP3,577205e3,8666977.0,Longline,26.5,85.2,260.995,12.0
33479.0,YUH FA NO.88,YJTP4,577206e3,8666953.0,Longline,23.8,85.2,350.0,12.0
33480.0,NIKKO MARU NO.21,JPWU,431828e3,9140217.0,Pole and Line,65.46,499.0,1471.0,29.0
33500.0,FORTUNA REEFER,T3KB,529052e3,7908770.0,Fish Carrier,99.59,3493.0,3677.787701612903,23.0
33503.0,STD NO.2,DTBV5,441536e3,8514772.0,Longline,47.180952380952384,377.8636363636364,745.7,25.0
33512.0,ORION NO.1,D7NA,431472e3,8520496.0,Fish Carrier,94.0,2604.0,2800.0,20.0
33518.0,KAIO MARU NO.118,JFJJ,431866e3,9157466.0,Single Purse Seine,63.51,1092.0,1912.0,24.0
33521.0,HIRO MARU,NA,NA,NA,Longline,18.0,19.0,479.0,6.0
33522.0,JIN SHENG NO.3,BZZY7,412270001.0,9146675.0,Longline,56.17,602.0,735.1213175675675,32.0
33530.0,TAIYO MARU NO.38,JEKL,431869e3,NA,Longline,56.04,408.0,735.49875,24.0
33534.0,M.T KOSIAM,T2UB2,572457e3,7810519.0,Bunker,96.98,2874.0,2083.4858,17.0
33543.0,NO.121 DONGWON,6MPX,440778e3,8827600.0,Longline,48.45,388.0,894.84,25.0
33551.0,NO.203 DONGWON,DTDU,440858e3,8717805.0,Longline,56.07,397.0,894.84,25.0
33556.0,JACHA,3EFC4,352844e3,8512920.0,Fish Carrier,85.75,3264.0,2908.23,26.0
33560.0,TORAH,DSRO9,440102e3,8815023.0,Fish Carrier,115.8,4212.0,3020.085,19.0
33567.0,PAUL REYNALD,DUA2505,548005100.0,8210326.0,Mothership,65.85,1246.0,1342.0,22.0
33574.0,NO.55 SHIN YUNG,6MWP,440503e3,8815724.0,Longline,55.2,424.0,894.84,25.0
33586.0,FONG SEONG 888,T2MZ4,572641210.0,9035278.0,Bunker,75.55,1734.0,1640.0,12.0
33591.0,TAI XING,BCIO,412322340.0,8210273.0,Fish Carrier,91.55407407407408,3218.0,3309.0,23.0
33592.0,INARI MARU NO.83,JHQK,431903e3,9156747.0,Pole and Line,57.12,499.0,1470.9975,32.0
33599.0,KIYO MARU NO.18,JBSW,431914e3,9161601.0,Pole and Line,61.5,455.0,2059.3965,30.0
33648.0,OTOSHIRO MARU NO.3,JFJX,431935e3,9162576.0,Pole and Line,65.46,499.0,1470.9975,32.0
33727.0,SHIN JIANN LIH,BJ4370,416001774.0,NA,Longline,17.25,64.96,447.42,10.0
33764.0,SHINN FURE SHEN NO.11,BK7408,416000947.0,NA,Longline,18.08863636363636,41.37,406.4065,8.318181818181818
33768.0,SEAKA,3DWR,520094e3,NA,Longline,32.71,146.0,447.42,13.0
33773.0,SHEN LIAN CHENG 737,BZXC26,412699550.0,8655631.0,Longline,25.913793103448278,104.2,224.0,10.0
33774.0,SHEN LIAN CHENG 738,BZXC27,412699560.0,8655631.0,Longline,26.5,100.0,218.0,10.0
33775.0,SHEN LIAN CHENG 739,BZXC28,412699570.0,8655655.0,Longline,26.5,100.0,224.0,10.0
33782.0,DONGWON NO.633,DTAN8,440894e3,8911334.0,Longline,56.07,425.0,882.5985,25.0
33784.0,PANALOX 506,DTAU5,440522e3,8916396.0,Longline,55.2,427.0,894.84,25.0
33786.0,OYANG NO.371,DTAC9,441018e3,8920892.0,Longline,53.3,383.0,894.84,25.0
33789.0,SOLANDER III,3DQH,520021e3,8653152.0,Longline,26.2,59.54,238.62400000000002,10.0
33790.0,SOLANDER IV,3DVD,520022e3,8653164.0,Longline,33.25,59.42,373.0,10.0
33837.0,DOLORES 827,DUL6230,548586e3,7114082.0,Single Purse Seine,55.96,768.12,1598.7808,34.476190476190474
33842.0,DOLORES 24,DUL6034,548175100.0,NA,Single Purse Seine,30.28,88.0,NA,27.0
33850.0,CAPE BRETON,WDE2397,367113e3,7803255.0,Single Purse Seine,79.77,2019.0,2908.23,25.0
33924.0,MARIA ERLINDA,DUPZ6,NA,8419544.0,Fish Carrier,72.0,1482.0,1342.0,21.14814814814815
33933.0,FRIO CANARIAS,3FZW3,NA,8502432.0,Fish Carrier,102.81,4109.0,583.8831,22.0
33953.0,JOCHOH,3FTG5,NA,9126261.0,Fish Carrier,113.38,4458.0,4118.793,20.0
33955.0,SOLANDER V,3DVL,520023e3,8875554.0,Longline,34.03,84.0,334.0,10.0
33992.0,HUA FU 107,3FDZ4,352085e3,8518819.0,Fish Carrier,124.7,4964.0,5150.0,25.0
33998.0,DOLORES 831,DUL6470,54859e4,8837576.0,Single Purse Seine,64.7,1070.6,2237.0,35.0
33999.0,DOLORES 832,DUL6521,548591e3,8113906.0,Single Purse Seine,62.25,1013.0,1640.0,35.0
34018.0,MING SHENG TSAIR,BK7109,416000776.0,NA,Longline,21.8,49.07,406.4065,9.0
34021.0,GLAXINIA 888,DUA2843,NA,7627223.0,Fish Carrier,76.0,1664.0,1864.25,20.0
34022.0,HOEI MARU NO.81,JM6555,NA,NA,Longline,31.15,87.0,507.0,10.0
34027.0,ZHONG SHUI 601,BYLQ6,412679030.0,8650069.0,Longline,26.26,119.0,235.4,9.0
34028.0,ZHONG SHUI 603,BYLQ7,412679040.0,8650083.0,Longline,26.26,119.0,235.4,9.0
34029.0,ZHONG SHUI 604,BYLQ8,412679050.0,8650095.0,Longline,26.26,119.0,235.4,9.0
34038.0,ASAHI MARU NO.11,JDYL,431171e3,9189067.0,Pole and Line,65.46,499.0,1471.0,33.0
34039.0,AYA MARU NO.18,NA,NA,NA,Longline,18.46,19.0,117.6798,8.0
34048.0,ZINNIA 2,DXNA,NA,6913819.0,Bunker,49.6,491.0,895.0,11.0
34053.0,TOKIWA MARU NO.28,JKRN,431399e3,9195028.0,Single Purse Seine,63.24,1095.0,1912.0,24.0
34060.0,KAIHO MARU,YJQE4,576397e3,8915017.0,Fish Carrier,93.78,2600.0,2087.96,20.0
34062.0,PRIM ROSE 888,DUOZ2,NA,7046845.0,Fish Carrier,90.0,2967.0,4175.98999999999,22.0
34074.0,MATSUFUKUMARU NO.18,JDPC,431251e3,9201097.0,Longline,56.6,379.0,735.0,25.0
34078.0,KYOYO MARU NO.3,JDYU,431487e3,9194945.0,Pole and Line,65.6,499.0,1471.0,32.0
34079.0,CAPE FERRAT,WDE2398,338712e3,7803267.0,Single Purse Seine,79.77,2019.0,2908.23,25.0
34080.0,FAIR WINNER 707,YJRA3,576524e3,9197650.0,Single Purse Seine,69.45,1060.0,2206.49625,35.0
34090.0,OTOSHIRO MARU NO.7,JHPX,431447e3,9194933.0,Pole and Line,65.45,499.0,1470.9975,31.0
34105.0,MARSHALLS 201,V7CN4,538060004.0,9206982.0,Single Purse Seine,60.71,1096.0,2386.2400000000002,28.0
34106.0,KOO'S 107,V7CN5,538060005.0,9206994.0,Single Purse Seine,63.82703703703704,1099.0,2386.2400000000002,28.0
34118.0,SHIN IZU,YJQA5,576277e3,9186936.0,Fish Carrier,95.92,2781.0,2647.7954999999997,24.0
34121.0,FUKUICHI MARU NO.128,JENO,431155e3,9206188.0,Single Purse Seine,63.49,1093.0,1912.0,24.0
34136.0,TAI XIANG,BAPI,412203740.0,9005625.0,Fish Carrier,84.02,1950.0,1470.9975,20.0
34152.0,DOLLY 767,DUL6372,548595e3,7824936.0,Fish Carrier,69.4,695.87,1342.0,33.0
34178.0,OSTROV BERINGA,3FHP2,353242e3,8517815.0,Fish Carrier,116.59,5757.0,4376.2175625,23.0
34186.0,HOUTA MARU,YJQD7,576285e3,9003158.0,Fish Carrier,105.37,3519.0,2942.0,25.0
34210.0,SEIYU,D8DK,440283e3,9172909.0,Fish Carrier,91.29,2713.0,2405.011987037037,20.14814814814815
34216.0,YUH YI NO.2,BJ4582,416127600.0,NA,Longline,23.9,76.38,335.565,12.0
34217.0,YUH YI NO.1,BJ4581,416127500.0,NA,Longline,23.9,76.38,335.565,12.0
34221.0,ATUN KALAP,P2V5615,553111749.0,9217369.0,Single Purse Seine,71.23,1099.0,2353.596,35.0
34222.0,ATUN PLANTI,P2V5616,553111750.0,9217357.0,Single Purse Seine,71.23,1099.0,2353.596,35.0
34237.0,SUN FLOWER 7,DSPI5,NA,8513871.0,Fish Carrier,92.23,3244.0,2460.81,20.0
34239.0,TATSU MARU NO.68,JCGP,431053e3,8944147.0,Longline,57.24,379.0,735.49875,23.0
34240.0,SHEN LIAN CHENG 733,BZXC23,412699520.0,NA,Longline,24.5,88.2,224.0,10.0
34241.0,PINK CARNATION 88,P2V5045,553111242.0,7903586.0,Single Purse Seine,56.870000000000005,349.0,1938.8200000000002,23.0
34242.0,SHEN LIAN CHENG 735,BZXC24,412699530.0,8663171.0,Longline,26.5,107.0,224.0,10.0
34243.0,SHEN LIAN CHENG 736,BZXC25,412699540.0,8663183.0,Longline,26.5,107.0,224.0,10.0
34246.0,SAN ANDRES 179,DYUV,548793e3,8319768.0,Mothership,73.72,499.01,1641.0,22.0
34257.0,YUH YI NO.6,BJ4587,416127700.0,NA,Longline,27.0,80.91,335.565,12.0
34262.0,EISEI MARU,JENU,431331e3,9209099.0,Single Purse Seine,65.24,1096.0,2206.0,23.0
34264.0,AURORA B,EAQT,224651e3,9156058.0,Single Purse Seine,84.1,2479.0,3639.016,27.0
34265.0,SOHOH,DSQS6,NA,9209245.0,Fish Carrier,120.75,4519.0,4118.793,18.074074074074073
34274.0,CFA 17,V6P17,NA,8994312.0,Longline,26.26,112.0,164.054,10.0
34275.0,CFA 18,V6P18,NA,8994324.0,Longline,26.26,112.0,167.7825,10.0
34277.0,KENTA MARU,3FXQ4,8615784.0,8615784.0,Fish Carrier,91.02,2856.0,2729.262,21.037037037037038
34281.0,SAN SHENG FA NO. TIEN,BJ4591,NA,NA,Longline,23.0,76.15,745.7,12.0
34285.0,SAN ANDRES,HC4154,735565e3,8909252.0,Single Purse Seine,78.0,2193.0,3497.333,27.0
34286.0,MAX 102,P2V5617,553111751.0,9215e3,Single Purse Seine,69.45,1060.0,2206.49625,35.0
34290.0,CHARO,HC2995,735057564.0,8107646.0,Single Purse Seine,86.79,2384.0,2684.52,27.0
34292.0,GUAYATUNA DOS,HC4650,735059089.0,8111087.0,Single Purse Seine,77.3,2165.0,3238.0,31.0
34294.0,GUAYATUNA UNO,HC4649,735059088.0,8107476.0,Single Purse Seine,77.3,2165.0,3238.0,31.0
34296.0,ALBACORA UNO,EAMB,224782e3,9127435.0,Single Purse Seine,105.0,3584.0,5850.0,34.0
34300.0,DINOK,HOAJ,352475e3,8908234.0,Fish Carrier,120.73,4392.0,3089.0947499999997,26.0
34307.0,WIN FULL 1,3DVU,NA,NA,Longline,32.0,180.0,447.42,12.0
34308.0,WIN FULL 2,3DVW,NA,NA,Longline,32.0,180.0,447.42,12.0
34311.0,SALTLAKE,D7MG,440116e3,8603121.0,Fish Carrier,96.78,3437.0,3020.085,20.0
34312.0,FONG SEONG NO.666,YJRJ6,576574e3,9220287.0,Single Purse Seine,84.32,2234.0,3355.65,35.0
34320.0,FUH AN NO.1,BK6600,416000373.0,NA,Longline,22.0,49.55,447.42,9.0
34322.0,GOANG SHING LIH,BK7364,416000222.0,NA,Longline,20.3,40.69,260.995,9.0
34326.0,JINN HSING TSAI NO.3,BK6725,300472502.0,NA,Longline,20.8,43.37,328.108,9.0
34345.0,DOLLY 888,DUL7420,5486e5,8408301.0,Fish Carrier,73.55,1427.0,1491.0228571428572,30.6
34346.0,DOLLY 889,DUL6502,548601e3,8211007.0,Fish Carrier,90.85,2633.0,2212.896551724138,30.517241379310345
34364.0,PRINSES DIANE 1,P2V4120,NA,8210493.0,Single Purse Seine,56.75,498.0,909.754,37.0
34379.0,PANAMA TUNA,HC4697,735058003.0,9175028.0,Single Purse Seine,115.58,4401.0,5850.0,27.0
34383.0,NO.618 DONG WON,6KWS,4409e5,8815669.0,Longline,56.07,417.0,882.5985,25.0
34385.0,NO.631 DONG WON,DTAM4,440895e3,8911310.0,Longline,56.07,420.0,894.84,25.0
34387.0,DONGWON NO.623,DSDR7,440781e3,8905581.0,Longline,56.07,424.0,882.5985,25.0
34390.0,NO.519 NAMGUNG,DTFB,440246e3,8703842.0,Longline,56.07,411.0,894.84,25.0
34394.0,OYANG NO.372,DTAE9,441084e3,8920907.0,Longline,53.3,383.0,894.84,25.0
34397.0,ZHONG TAI NO.2,BZZW9,413298e3,8919477.0,Single Purse Seine,79.8,2109.0,3530.0,25.0
34401.0,SHANG SHUN NO.668,BI2510,NA,8648638.0,Longline,57.78,720.0,1103.248125,35.0
34405.0,JHAN HONG CAI,BJ4341,416218900.0,NA,Longline,22.4,55.19,335.565,12.0
34412.0,GARDENIA,DUL6827,548225100.0,8113891.0,Single Purse Seine,56.25,498.67,1938.8328571428574,24.071428571428573
34414.0,HANGTON 3,3DXU,NA,8648884.0,Longline,30.96,136.0,200.0,13.0
34419.0,YI SIANG,BJ4561,416154700.0,NA,Longline,23.99,79.0,745.7,15.0
34425.0,CFA 19,V6P006,510034e3,8994336.0,Longline,26.82,139.0,174.4938,10.0
34426.0,CFA 20,V6P007,510035e3,8994348.0,Longline,26.82,139.0,169.52246666666667,10.0
34430.0,KATSUEI MARU NO.78,JNOR,431602450.0,NA,Longline,55.11,379.0,735.0,22.0
34431.0,CHI CHIH CHING NO.21,BK7483,416000445.0,NA,Longline,20.36,40.72,335.565,9.0
34450.0,NO.88 IN SUNG,DTUV,440751e3,8714102.0,Longline,56.07,410.0,894.84,25.0
34452.0,YUH YI NO.11,BJ4612,416127800.0,NA,Longline,27.32,79.69,335.565,12.0
34453.0,YUH YI NO.12,BJ4613,416127900.0,NA,Longline,27.32,79.69,335.565,12.0
34460.0,FONG SEONG 696,YJRJ7,576575e3,9220299.0,Single Purse Seine,72.94,2031.0,3309.7443749999998,35.0
34464.0,TAIYO WAAB,V6PTW,51006e4,9234173.0,Single Purse Seine,65.02,1096.0,2206.0,25.0
34467.0,NO.619 DONG WON,6KWT,NA,8815671.0,Longline,49.91,417.0,894.84,25.0
34472.0,FONG KUO NO.818,3EPS8,352247e3,8904070.0,Fish Carrier,115.0,5286.0,5070.76,22.0
34479.0,SHANG SHUN NO.622,BI2541,NA,9198147.0,Longline,57.78,643.0,1103.248125,30.0
34480.0,LUNG SOON NO.282,BI2545,NA,9190652.0,Longline,56.0,530.0,1103.248125,30.0
34481.0,LUNG SOON 212,BI2544,416119900.0,9184005.0,Longline,56.0,525.0,1103.248125,30.0
34483.0,YANG SHUN NO.6,BI2526,NA,8629242.0,Longline,56.18,503.0,1118.55,29.0
34484.0,HAI FENG NO.648,3EHA6,354716e3,8710132.0,Fish Carrier,124.7,4936.0,5150.0,25.0
34493.0,NO.716 ORYONG,DTAC3,440934e3,8717879.0,Longline,56.07,416.0,894.84,25.0
34503.0,KATAH,DSRG3,441822e3,9105360.0,Fish Carrier,120.75,4457.0,3089.0947499999997,20.0
34507.0,SHENG CHI HUI NO.7,BK6511,416002973.0,NA,Longline,16.511111111111113,49.55,406.4065,9.962962962962964
34511.0,MAN SING FENG,BK7385,416223900.0,NA,Longline,20.3,40.85,406.4065,9.0
34512.0,SHENG CHI HUI 2,BJ4524,416002989.0,NA,Longline,22.1,52.52,447.42,8.0
34525.0,NO.6 KYUNG YANG,6KCA6,441811e3,8734255.0,Longline,59.25,483.0,1193.1200000000001,25.0
34527.0,NO.7 KYUNG YANG,6KCA7,441812e3,8734267.0,Longline,59.25,488.0,1176.798,25.0
34542.0,DOLORES 834,DUL6710,548592e3,8130162.0,Single Purse Seine,56.0,822.11,1424.5554642857144,35.142857142857146
34547.0,SHIN JAAN SHIN NO.168,YJRT3,NA,NA,Longline,53.45,499.0,882.5985,28.0
34553.0,OCEAN JIN,D7MH,352363e3,8904068.0,Fish Carrier,115.0,5286.0,5070.76,20.962962962962962
34557.0,NO.2 POHAH,3FWC9,357058e3,9227601.0,Fish Carrier,120.75,4513.0,4118.793,18.0
34560.0,JIN HSING CHI NO.3,BK7492,416001189.0,NA,Longline,21.92,42.35,260.995,9.0
34561.0,CHING HSING HSIANG NO.3,BK6378,416000471.0,NA,Longline,19.56,36.01,298.28000000000003,9.0
34568.0,DONGWON NO.632,DSAQ4,440954e3,8911322.0,Longline,56.07,424.0,882.5985,25.0
34580.0,FURE CHYUN NO.12,BK7478,416000849.0,NA,Longline,20.35,40.79,335.565,9.0
34608.0,HSIEN HUA NO.107,BI2552,416171700.0,9225768.0,Fish Carrier,59.2,635.0,1193.1200000000001,30.0
34629.0,SHEN LIAN CHENG 808,BZXD2,412699950.0,8655435.0,Longline,26.5,123.0,319.0,10.0
34637.0,SHILLA JUPITER,DTBE8,441066e3,9199220.0,Single Purse Seine,78.96,780.0,2982.8,25.0
34640.0,DAE JIN,3DYU,NA,NA,Longline,29.18,121.0,237.0,12.0
34651.0,JIN MAAN SHYANG NO.12,BJ4673,416000356.0,NA,Longline,26.15,76.36,447.42,9.0
34660.0,DOLLY 152,DUL6633,548247100.0,8015336.0,Mothership,37.0,131.86,410.135,NA
34664.0,KHANA,3EYB6,538002995.0,8810645.0,Fish Carrier,100.8,3475.0,3653.9300000000003,19.0
34678.0,JIN CHIN FU NO.66,BJ4665,NA,NA,Longline,23.9,96.88,478.0741875,15.0
34680.0,SHENG JYI HUEI 16,BJ4330,416003466.0,NA,Longline,22.4,59.34,406.4065,9.0
34684.0,MIYABI,3FTI9,357788e3,8808252.0,Fish Carrier,NA,NA,NA,NA
34685.0,JIN CHIN I NO.16,BJ4671,NA,NA,Longline,25.0,97.0,745.7,15.0
34687.0,DOLORES 838,DUL6785,548006100.0,8102361.0,Single Purse Seine,70.12,1382.0,2684.482857142857,NA
34691.0,FUKUJU MARU NO.18,NA,NA,NA,Longline,16.0,19.98,140.59274140625,13.0
34698.0,KAISEI MARU NO.1,JL6642,NA,NA,Longline,33.2,99.0,279.489525,12.0
34701.0,YUH YI NO.16,YJSB6,576694e3,8664216.0,Longline,23.8,93.18,330.97443749999996,12.0
34702.0,YUH YI NO.21,YJSB7,576695e3,8664228.0,Longline,23.8,93.18,330.97443749999996,12.0
34704.0,NO.217 DONGWON,DTAE3,440958e3,8403765.0,Longline,NA,391.0,NA,NA
34708.0,ROSITA C,EAHJ,224523e3,9210969.0,Single Purse Seine,84.1,2502.0,3639.016,27.0
34709.0,YUH YI NO.22,YJSB8,576696e3,NA,Longline,23.8,93.18,330.97443749999996,12.0
34710.0,SHANGHAI REEFER,HPXZ,356567e3,9010785.0,Fish Carrier,144.34,12413.0,7597.1916,22.0
34724.0,ZHONG SHUI 605,BYLQ9,412687110.0,8628860.0,Longline,26.26,119.0,235.4,10.0
34725.0,ZHONG SHUI 608,BYMQ4,412687140.0,8628896.0,Longline,26.26,119.0,235.4,10.0
34741.0,NO.1 POHAH,3FSS6,538002996.0,8714944.0,Fish Carrier,115.9,4261.0,2978.7699374999997,25.0
34742.0,ESTHER,E5U2018,518071e3,8967735.0,Longline,25.89,119.0,336.8584275,7.0
34743.0,CHONG MYONG 703,E5U2019,518072e3,8967747.0,Longline,32.0,122.0,447.42,10.0
34744.0,CHONG MYONG 705,E5U2021,NA,NA,Longline,20.0,52.0,372.85,10.0
34745.0,CHONG MYONG 707,E5U2107,NA,NA,Longline,24.0,55.0,357.93600000000004,9.0
34748.0,SHUN MENG,YJSV9,576847e3,9192961.0,Longline,54.4,498.0,956.148375,30.0
34768.0,SEIN VENUS,D7NH,440214e3,9003146.0,Fish Carrier,119.15,4273.0,4471.8324,19.0
34770.0,SEA MARK,3FUJ9,355643e3,8317423.0,Fish Carrier,125.67,5321.0,5176.324242424243,23.78787878787879
34771.0,MONTELUCIA,YSC2001,359001e3,9232668.0,Single Purse Seine,91.9,3005.0,4920.0,29.0
34785.0,SOLANDER KARIQA,3DYK,520114e3,8114481.0,Longline,32.7,181.0,441.0,10.0
34788.0,HANGTON 1036,3DZY,NA,8648808.0,Longline,29.43,120.0,300.0,12.0
34789.0,HANGTON 1527,3DZZ,NA,8648810.0,Longline,29.43,120.0,300.0,12.0
34790.0,HANGTON 5,3DYP,NA,8648896.0,Longline,29.43,120.0,300.0,14.0
34803.0,SOLANDER X,3DWN,520028e3,9269154.0,Longline,26.44,158.0,447.0,12.0
34804.0,WIN FULL 6,3DWO,NA,9269166.0,Longline,26.4,158.0,447.42,12.0
34806.0,NO.7 COAM,T3GF2,529584e3,8503307.0,Bunker,95.02,2801.0,3200.0,18.0
34810.0,ZHONG TAI NO.3,BZZY8,412270024.0,9261528.0,Single Purse Seine,70.59,1284.0,2352.5632941176473,35.0
34815.0,XIANG FA 8,BZU7K,412439607.0,NA,Single Purse Seine,70.59,1284.0,2353.596,30.0
34818.0,K PEGASUS,3DXJ,NA,NA,Longline,25.86,136.0,600.0,14.0
34823.0,KAI YUAN,BIUA,412946e3,8317409.0,Fish Carrier,86.33,2340.0,1911.0,28.0
34824.0,DOLORES 737,4DFB9,576762e3,9278844.0,Single Purse Seine,70.59,1280.0,2366.471515151515,35.78787878787879
34832.0,SAGARA BABYLYN,DUSZ4,NA,7903952.0,Single Purse Seine,61.4,987.95,2237.13999999999,27.0
34836.0,VIKING SPIRIT,E5WY,518000004.0,7817206.0,Longline,36.0,275.0,1342.26,11.0
34852.0,YUE YUAN YU 139,3DYO,NA,8648470.0,Longline,28.5,121.0,350.14999999999907,10.518518518518519
34853.0,ZHONG SHUI 609,BYZB9,412687150.0,NA,Longline,25.5,98.0,237.0,9.0
34854.0,ZHONG SHUI 611,BYZB11,412687160.0,NA,Longline,25.5,98.0,237.0,9.0
34856.0,YUH CHANG NO.7,YJSK9,57675e3,NA,Longline,23.8,93.18,558.97905,12.0
34860.0,JIN SHENG 8,BZSX5,412270059.0,8652732.0,Longline,57.38,647.0,1029.0,30.0
